,amzn,date,amzn,amzn,amzn
0,-0.08834951370954514,20200832,-0.08834951370954514,-0.08834951370954514,-0.08834951370954514
1,-1.698954701423645,20200831,-1.698954701423645,-1.698954701423645,-1.698954701423645
2,-0.9060046076774597,20200901,-0.9060046076774597,-0.9060046076774597,-0.9060046076774597
3,2.0749430656433105,20200902,2.0749430656433105,2.0749430656433105,2.0749430656433105
4,0.9018262028694153,20200903,0.9018262028694153,0.9018262028694153,0.9018262028694153
